Ensembl Gene ID	Horse Ensembl Gene ID
ENSG00000210263	
ENSG00000210165	
ENSG00000214038	
ENSG00000210525	
ENSG00000213970	
ENSG00000209369	
ENSG00000209373	
ENSG00000209770	
ENSG00000209774	
ENSG00000214245	
ENSG00000210592	
ENSG00000198095	
ENSG00000210585	
ENSG00000210275	
ENSG00000210280	
ENSG00000209572	
ENSG00000209374	
ENSG00000203502	
ENSG00000209474	
ENSG00000204894	
ENSG00000214004	
ENSG00000214003	
ENSG00000203781	
ENSG00000210600	
ENSG00000214020	
ENSG00000210611	
ENSG00000210615	
ENSG00000203570	
ENSG00000209376	
ENSG00000210302	
ENSG00000210305	
ENSG00000210310	
ENSG00000210315	
ENSG00000210322	
ENSG00000210327	
ENSG00000209366	
ENSG00000210680	
ENSG00000108958	
ENSG00000213964	
ENSG00000210347	
ENSG00000210313	
ENSG00000189235	
ENSG00000210621	
ENSG00000210319	
ENSG00000213972	
ENSG00000210547	
ENSG00000203543	
ENSG00000220925	
ENSG00000203542	
ENSG00000210559	
ENSG00000210368	
ENSG00000210569	
ENSG00000203567	
ENSG00000210572	
ENSG00000210574	
ENSG00000209076	
ENSG00000203761	
ENSG00000210582	
ENSG00000210587	
ENSG00000210593	
ENSG00000210595	
ENSG00000210596	
ENSG00000210599	
ENSG00000214047	
ENSG00000214006	
ENSG00000209779	
ENSG00000176525	
ENSG00000168227	
ENSG00000178762	
ENSG00000210620	
ENSG00000209039	
ENSG00000214045	
ENSG00000213942	
ENSG00000209951	
ENSG00000209495	
ENSG00000209496	
ENSG00000209499	
ENSG00000203581	
ENSG00000181340	
ENSG00000210631	
ENSG00000210636	
ENSG00000210641	
ENSG00000219491	
ENSG00000210669	
ENSG00000188850	
ENSG00000209488	
ENSG00000209492	
ENSG00000214161	
ENSG00000209801	
ENSG00000203434	
ENSG00000210353	
ENSG00000210091	
ENSG00000184662	
ENSG00000196399	
ENSG00000184043	
ENSG00000214200	
ENSG00000209575	
ENSG00000209044	
ENSG00000209099	
ENSG00000203592	
ENSG00000142163	
ENSG00000209396	
ENSG00000209091	
ENSG00000209806	
ENSG00000213960	
ENSG00000214031	
ENSG00000197639	
ENSG00000209508	
ENSG00000203758	
ENSG00000209513	
ENSG00000209515	
ENSG00000209523	
ENSG00000209526	
ENSG00000209380	
ENSG00000214015	
ENSG00000180042	
ENSG00000213943	
ENSG00000213962	
ENSG00000210637	
ENSG00000210679	
ENSG00000176992	
ENSG00000174558	
ENSG00000215846	
ENSG00000210366	
ENSG00000210371	
ENSG00000154148	
ENSG00000215840	
ENSG00000175800	
ENSG00000171999	
ENSG00000214185	
ENSG00000209528	
ENSG00000218502	
ENSG00000213956	
ENSG00000215835	
ENSG00000210523	
ENSG00000213958	
ENSG00000180723	
ENSG00000210760	
ENSG00000215833	
ENSG00000176951	
ENSG00000204966	
ENSG00000213994	
ENSG00000210131	
ENSG00000197984	
ENSG00000181741	
ENSG00000181256	
ENSG00000198217	
ENSG00000178430	
ENSG00000213950	
ENSG00000209058	
ENSG00000210591	
ENSG00000210404	
ENSG00000210405	
ENSG00000203560	
ENSG00000214019	
ENSG00000214018	
ENSG00000176752	
ENSG00000213946	
ENSG00000210597	
ENSG00000197231	
ENSG00000210378	
ENSG00000214017	
ENSG00000214016	
ENSG00000210789	
ENSG00000213940	
ENSG00000217791	
ENSG00000210618	
ENSG00000210625	
ENSG00000214125	
ENSG00000214695	
ENSG00000209792	
ENSG00000214062	
ENSG00000210664	
ENSG00000210674	
ENSG00000147974	
ENSG00000203505	
ENSG00000184726	
ENSG00000214009	
ENSG00000214007	
ENSG00000210688	
ENSG00000213938	
ENSG00000209392	
ENSG00000209842	
ENSG00000209848	
ENSG00000214051	
ENSG00000213997	
ENSG00000210390	
ENSG00000210392	
ENSG00000210409	
ENSG00000210414	
ENSG00000210418	
ENSG00000210421	
ENSG00000209119	
ENSG00000209960	
ENSG00000213641	
ENSG00000209531	
ENSG00000210413	
ENSG00000210706	
ENSG00000210441	
ENSG00000210450	
ENSG00000210452	
ENSG00000146111	
ENSG00000181109	
ENSG00000181017	
ENSG00000209870	
ENSG00000209379	
ENSG00000203513	
ENSG00000175486	
ENSG00000214093	
ENSG00000213954	
ENSG00000203512	
ENSG00000210436	
ENSG00000203511	
ENSG00000210707	
ENSG00000209497	
ENSG00000210542	
ENSG00000210708	
ENSG00000209410	
ENSG00000209412	
ENSG00000209516	
ENSG00000187763	
ENSG00000182477	
ENSG00000209413	
ENSG00000209414	
ENSG00000213622	
ENSG00000209394	
ENSG00000209800	
ENSG00000210439	
ENSG00000210491	
ENSG00000214076	
ENSG00000213924	
ENSG00000209805	
ENSG00000213618	
ENSG00000210456	
ENSG00000174418	
ENSG00000209399	
ENSG00000209905	
ENSG00000213890	
ENSG00000209521	
ENSG00000209998	
ENSG00000179360	
ENSG00000213935	
ENSG00000196777	
ENSG00000215030	
ENSG00000209817	
ENSG00000209918	
ENSG00000213939	
ENSG00000209819	
ENSG00000185694	
ENSG00000210498	
ENSG00000210712	
ENSG00000210482	
ENSG00000213925	
ENSG00000210508	
ENSG00000209037	
ENSG00000210516	
ENSG00000213916	
ENSG00000210662	
ENSG00000210667	
ENSG00000209417	
ENSG00000203492	
ENSG00000213911	
ENSG00000180189	
ENSG00000209824	
ENSG00000186734	
ENSG00000209555	
ENSG00000197171	
ENSG00000197047	
ENSG00000183531	
ENSG00000210793	
ENSG00000188365	
ENSG00000210024	
ENSG00000209041	
ENSG00000213917	
ENSG00000209974	
ENSG00000209829	
ENSG00000219133	
ENSG00000213900	
ENSG00000210865	
ENSG00000205092	
ENSG00000209422	
ENSG00000209561	
ENSG00000210562	
ENSG00000213598	
ENSG00000213597	
ENSG00000210692	
ENSG00000213896	
ENSG00000217686	
ENSG00000178723	
ENSG00000209566	
ENSG00000210001	
ENSG00000220793	
ENSG00000209573	
ENSG00000210728	
ENSG00000210586	
ENSG00000213877	
ENSG00000213855	
ENSG00000220134	
ENSG00000213891	
ENSG00000210506	
ENSG00000210514	
ENSG00000209423	
ENSG00000209388	
ENSG00000209389	
ENSG00000209390	
ENSG00000209109	
ENSG00000213872	
ENSG00000209592	
ENSG00000209596	
ENSG00000209599	
ENSG00000209601	
ENSG00000209606	
ENSG00000209614	
ENSG00000210893	
ENSG00000215819	
ENSG00000203562	
ENSG00000215817	
ENSG00000209411	
ENSG00000186105	
ENSG00000218703	
ENSG00000210896	
ENSG00000210794	
ENSG00000219436	
ENSG00000209625	
ENSG00000213885	
ENSG00000220693	
ENSG00000210763	
ENSG00000209434	
ENSG00000209636	
ENSG00000210919	
ENSG00000210800	
ENSG00000209837	
ENSG00000196785	
ENSG00000196564	
ENSG00000173245	
ENSG00000197803	
ENSG00000220048	
ENSG00000205848	
ENSG00000212788	
ENSG00000176998	
ENSG00000213880	
ENSG00000185607	
ENSG00000203578	
ENSG00000203576	
ENSG00000210819	
ENSG00000210854	
ENSG00000210859	
ENSG00000210873	
ENSG00000210883	
ENSG00000210898	
ENSG00000210908	
ENSG00000210912	
ENSG00000210917	
ENSG00000203550	
ENSG00000203575	
ENSG00000196274	
ENSG00000203574	
ENSG00000203573	
ENSG00000203652	
ENSG00000203572	
ENSG00000126002	
ENSG00000210251	
ENSG00000209425	
ENSG00000210958	
ENSG00000210964	
ENSG00000210974	
ENSG00000213847	
ENSG00000213854	
ENSG00000177770	
ENSG00000209427	
ENSG00000209430	
ENSG00000209433	
ENSG00000209436	
ENSG00000209439	
ENSG00000209440	
ENSG00000213572	
ENSG00000210074	
ENSG00000211005	
ENSG00000210080	
ENSG00000210778	
ENSG00000198388	
ENSG00000209444	
ENSG00000209446	
ENSG00000210747	
ENSG00000219608	
ENSG00000182225	
ENSG00000210105	
ENSG00000213849	
ENSG00000213566	
ENSG00000196879	
ENSG00000209942	
ENSG00000209450	
ENSG00000210111	
ENSG00000213842	
ENSG00000209455	
ENSG00000210796	
ENSG00000209458	
ENSG00000210801	
ENSG00000176228	
ENSG00000210807	
ENSG00000210812	
ENSG00000213864	
ENSG00000211029	
ENSG00000211031	
ENSG00000210299	
ENSG00000180735	
ENSG00000209081	
ENSG00000183929	
ENSG00000211045	
ENSG00000210204	
ENSG00000209429	
ENSG00000209435	
ENSG00000209053	
ENSG00000211061	
ENSG00000211063	
ENSG00000181732	
ENSG00000209092	
ENSG00000196634	
ENSG00000203481	
ENSG00000203524	
ENSG00000197334	
ENSG00000129586	
ENSG00000178567	
ENSG00000203523	
ENSG00000211080	
ENSG00000213876	
ENSG00000210261	
ENSG00000209077	
ENSG00000213875	
ENSG00000186213	
ENSG00000210208	
ENSG00000183822	
ENSG00000173896	
ENSG00000213491	
ENSG00000219946	
ENSG00000209461	
ENSG00000211109	
ENSG00000213866	
ENSG00000215807	
ENSG00000210716	
ENSG00000215805	
ENSG00000210309	
ENSG00000217327	
ENSG00000215802	
ENSG00000210719	
ENSG00000196289	
ENSG00000209442	
ENSG00000215800	
ENSG00000210731	
ENSG00000209469	
ENSG00000213881	
ENSG00000198134	
ENSG00000210226	
ENSG00000176354	
ENSG00000210749	
ENSG00000210755	
ENSG00000209470	
ENSG00000213792	
ENSG00000209101	
ENSG00000215796	
ENSG00000153287	
ENSG00000210230	
ENSG00000215795	
ENSG00000211143	
ENSG00000211147	
ENSG00000211148	
ENSG00000210834	
ENSG00000198452	
ENSG00000213873	
ENSG00000209473	
ENSG00000213860	
ENSG00000209338	
ENSG00000196573	
ENSG00000209341	
ENSG00000209342	
ENSG00000209343	
ENSG00000209344	
ENSG00000209346	
ENSG00000209349	
ENSG00000209350	
ENSG00000209351	
ENSG00000209352	
ENSG00000213862	
ENSG00000209353	
ENSG00000209354	
ENSG00000213830	
ENSG00000209078	
ENSG00000209726	
ENSG00000209620	
ENSG00000210250	
ENSG00000213979	
ENSG00000210258	
ENSG00000210265	
ENSG00000213858	
ENSG00000210270	
ENSG00000213851	
ENSG00000210320	
ENSG00000210325	
ENSG00000209734	
ENSG00000209510	
ENSG00000209520	
ENSG00000209525	
ENSG00000183190	
ENSG00000210278	
ENSG00000210285	
ENSG00000210294	
ENSG00000172895	
ENSG00000213785	
ENSG00000213511	
ENSG00000210342	
ENSG00000209504	
ENSG00000210367	
ENSG00000209506	
ENSG00000213839	
ENSG00000210816	
ENSG00000210820	
ENSG00000209522	
ENSG00000184669	
ENSG00000209451	
ENSG00000211220	
ENSG00000197907	
ENSG00000210377	
ENSG00000213779	
ENSG00000210802	
ENSG00000209539	
ENSG00000185672	
ENSG00000211224	
ENSG00000211226	
ENSG00000211231	
ENSG00000211236	
ENSG00000209593	
ENSG00000211238	
ENSG00000211241	
ENSG00000210391	
ENSG00000210829	
ENSG00000213825	
ENSG00000209085	
ENSG00000210328	
ENSG00000210332	
ENSG00000213824	
ENSG00000209468	
ENSG00000209471	
ENSG00000209472	
ENSG00000209475	
ENSG00000209476	
ENSG00000209478	
ENSG00000205341	
ENSG00000210838	
ENSG00000210823	
ENSG00000209462	
ENSG00000213821	
ENSG00000213959	
ENSG00000210845	
ENSG00000211261	
ENSG00000197805	
ENSG00000213817	
ENSG00000213816	
ENSG00000213815	
ENSG00000210959	
ENSG00000210445	
ENSG00000210425	
ENSG00000204804	
ENSG00000210933	
ENSG00000210336	
ENSG00000213808	
ENSG00000211280	
ENSG00000211281	
ENSG00000211286	
ENSG00000213846	
ENSG00000211297	
ENSG00000213805	
ENSG00000210849	
ENSG00000203438	
ENSG00000210988	
ENSG00000210311	
ENSG00000210318	
ENSG00000210323	
ENSG00000209542	
ENSG00000210855	
ENSG00000210997	
ENSG00000211010	
ENSG00000211316	
ENSG00000211324	
ENSG00000211329	
ENSG00000211338	
ENSG00000211342	
ENSG00000210030	
ENSG00000183900	
ENSG00000210458	
ENSG00000210468	
ENSG00000213856	
ENSG00000163074	
ENSG00000210455	
ENSG00000211367	
ENSG00000217570	
ENSG00000216219	
ENSG00000211369	
ENSG00000198669	
ENSG00000210885	
ENSG00000209553	
ENSG00000209558	
ENSG00000184084	
ENSG00000209754	
ENSG00000209758	
ENSG00000210914	
ENSG00000210920	
ENSG00000203471	
ENSG00000204656	
ENSG00000210035	
ENSG00000210039	
ENSG00000213796	
ENSG00000209580	
ENSG00000210045	
ENSG00000210054	
ENSG00000213482	
ENSG00000210492	
ENSG00000210495	
ENSG00000210505	
ENSG00000210538	
ENSG00000209097	
ENSG00000211387	
ENSG00000203417	
ENSG00000209065	
ENSG00000187983	
ENSG00000213798	
ENSG00000210511	
ENSG00000210517	
ENSG00000210518	
ENSG00000209586	
ENSG00000211016	
ENSG00000209026	
ENSG00000210432	
ENSG00000196775	
ENSG00000210486	
ENSG00000210501	
ENSG00000209590	
ENSG00000210515	
ENSG00000132826	
ENSG00000211395	
ENSG00000209509	
ENSG00000213819	
ENSG00000180153	
ENSG00000209517	
ENSG00000210527	
ENSG00000209527	
ENSG00000211019	
ENSG00000213774	
ENSG00000210552	
ENSG00000182383	
ENSG00000213787	
ENSG00000184579	
ENSG00000209479	
ENSG00000209776	
ENSG00000210570	
ENSG00000211024	
ENSG00000210560	
ENSG00000209529	
ENSG00000213765	
ENSG00000211417	
ENSG00000211422	
ENSG00000211431	
ENSG00000210459	
ENSG00000213772	
ENSG00000157965	
ENSG00000211022	
ENSG00000213783	
ENSG00000177093	
ENSG00000213781	
ENSG00000210980	
ENSG00000171601	
ENSG00000174057	
ENSG00000209175	
ENSG00000213791	
ENSG00000210090	
ENSG00000209259	
ENSG00000213462	
ENSG00000209154	
ENSG00000210583	
ENSG00000210590	
ENSG00000210474	
ENSG00000210477	
ENSG00000210484	
ENSG00000176082	
ENSG00000203508	
ENSG00000210579	
ENSG00000210576	
ENSG00000215791	
ENSG00000210126	
ENSG00000213773	
ENSG00000210932	
ENSG00000209533	
ENSG00000210493	
ENSG00000209535	
ENSG00000209544	
ENSG00000210989	
ENSG00000211048	
ENSG00000174495	
ENSG00000210153	
ENSG00000209027	
ENSG00000176734	
ENSG00000213736	
ENSG00000210602	
ENSG00000198100	
ENSG00000145268	
ENSG00000176043	
ENSG00000210981	
ENSG00000166466	
ENSG00000210983	
ENSG00000197743	
ENSG00000210387	
ENSG00000210397	
ENSG00000211070	
ENSG00000209619	
ENSG00000180926	
ENSG00000210626	
ENSG00000209624	
ENSG00000209626	
ENSG00000205706	
ENSG00000213778	
ENSG00000211014	
ENSG00000210188	
ENSG00000211011	
ENSG00000210630	
ENSG00000209795	
ENSG00000210638	
ENSG00000209266	
ENSG00000203413	
ENSG00000180673	
ENSG00000213739	
ENSG00000213763	
ENSG00000209632	
ENSG00000209635	
ENSG00000209639	
ENSG00000188990	
ENSG00000210607	
ENSG00000210642	
ENSG00000210689	
ENSG00000210717	
ENSG00000210721	
ENSG00000210723	
ENSG00000209094	
ENSG00000209100	
ENSG00000178642	
ENSG00000211074	
ENSG00000205178	
ENSG00000205175	
ENSG00000205173	
ENSG00000205170	
ENSG00000205168	
ENSG00000205166	
ENSG00000205164	
ENSG00000205162	
ENSG00000210740	
ENSG00000178550	
ENSG00000209576	
ENSG00000209611	
ENSG00000209564	
ENSG00000209570	
ENSG00000203437	
ENSG00000211017	
ENSG00000140238	
ENSG00000203507	
ENSG00000213742	
ENSG00000210212	
ENSG00000209584	
ENSG00000211034	
ENSG00000209264	
ENSG00000197781	
ENSG00000213757	
ENSG00000176562	
ENSG00000211020	
ENSG00000213755	
ENSG00000209292	
ENSG00000213771	
ENSG00000170468	
ENSG00000203593	
ENSG00000178620	
ENSG00000209490	
ENSG00000211028	
ENSG00000209064	
ENSG00000211056	
ENSG00000209071	
ENSG00000174398	
ENSG00000220157	
ENSG00000210677	
ENSG00000183700	
ENSG00000210224	
ENSG00000210722	
ENSG00000210619	
ENSG00000211064	
ENSG00000211069	
ENSG00000213770	
ENSG00000177447	
ENSG00000177329	
ENSG00000176668	
ENSG00000209140	
ENSG00000209319	
ENSG00000205660	
ENSG00000209252	
ENSG00000210742	
ENSG00000210748	
ENSG00000210411	
ENSG00000210417	
ENSG00000209603	
ENSG00000209105	
ENSG00000196472	
ENSG00000209607	
ENSG00000211133	
ENSG00000210427	
ENSG00000210783	
ENSG00000203651	
ENSG00000209671	
ENSG00000209198	
ENSG00000198671	
ENSG00000198236	
ENSG00000213704	
ENSG00000213766	
ENSG00000211067	
ENSG00000209199	
ENSG00000209609	
ENSG00000209615	
ENSG00000209083	
ENSG00000211032	
ENSG00000211035	
ENSG00000211040	
ENSG00000210257	
ENSG00000211043	
ENSG00000210266	
ENSG00000203504	
ENSG00000203589	
ENSG00000203588	
ENSG00000219149	
ENSG00000211139	
ENSG00000209612	
ENSG00000209621	
ENSG00000210431	
ENSG00000211052	
ENSG00000210634	
ENSG00000209623	
ENSG00000203495	
ENSG00000203501	
ENSG00000177776	
ENSG00000210765	
ENSG00000210769	
ENSG00000210770	
ENSG00000203527	
ENSG00000203526	
ENSG00000209066	
ENSG00000210786	
ENSG00000210454	
ENSG00000210460	
ENSG00000210469	
ENSG00000209267	
ENSG00000209493	
ENSG00000211068	
ENSG00000209494	
ENSG00000209500	
ENSG00000209502	
ENSG00000213857	
ENSG00000213713	
ENSG00000185671	
ENSG00000210808	
ENSG00000210811	
ENSG00000211116	
ENSG00000211127	
ENSG00000209023	
ENSG00000211135	
ENSG00000184184	
ENSG00000210549	
ENSG00000209670	
ENSG00000213703	
ENSG00000211094	
ENSG00000213749	
ENSG00000209694	
ENSG00000209675	
ENSG00000209704	
ENSG00000184536	
ENSG00000211175	
ENSG00000213756	
ENSG00000209108	
ENSG00000210490	
ENSG00000211203	
ENSG00000209634	
ENSG00000209273	
ENSG00000197071	
ENSG00000220585	
ENSG00000211151	
ENSG00000213738	
ENSG00000211248	
ENSG00000213731	
ENSG00000213730	
ENSG00000197464	
ENSG00000203586	
ENSG00000210496	
ENSG00000213744	
ENSG00000178503	
ENSG00000211157	
ENSG00000211159	
ENSG00000211160	
ENSG00000211161	
ENSG00000211169	
ENSG00000209121	
ENSG00000211189	
ENSG00000211192	
ENSG00000203531	
ENSG00000211196	
ENSG00000203585	
ENSG00000211201	
ENSG00000203457	
ENSG00000203584	
ENSG00000203583	
ENSG00000210565	
ENSG00000211095	
ENSG00000211098	
ENSG00000211101	
ENSG00000209685	
ENSG00000211108	
ENSG00000211110	
ENSG00000211112	
ENSG00000211115	
ENSG00000211118	
ENSG00000211253	
ENSG00000211123	
ENSG00000211258	
ENSG00000211263	
ENSG00000210276	
ENSG00000210828	
ENSG00000208981	
ENSG00000213750	
ENSG00000213729	
ENSG00000211245	
ENSG00000211686	
ENSG00000211687	
ENSG00000209712	
ENSG00000186381	
ENSG00000211688	
ENSG00000211689	
ENSG00000210833	
ENSG00000211690	
ENSG00000211262	
ENSG00000211272	
ENSG00000211691	
ENSG00000211692	
ENSG00000211693	
ENSG00000211694	
ENSG00000209785	
ENSG00000209793	
ENSG00000211695	
ENSG00000209796	
ENSG00000208958	
ENSG00000209814	
ENSG00000211696	
ENSG00000211697	
ENSG00000211698	
ENSG00000211699	
ENSG00000211700	
ENSG00000211701	
ENSG00000208954	
ENSG00000211130	
ENSG00000211138	
ENSG00000211140	
ENSG00000211144	
ENSG00000211145	
ENSG00000182080	
ENSG00000203406	
ENSG00000181993	
ENSG00000209638	
ENSG00000209642	
ENSG00000213747	
ENSG00000213745	
ENSG00000209031	
ENSG00000211146	
ENSG00000203517	
ENSG00000213700	
ENSG00000210863	
ENSG00000213754	
ENSG00000210847	
ENSG00000210870	
ENSG00000210886	
ENSG00000210889	
ENSG00000204254	
ENSG00000213379	
ENSG00000209664	
ENSG00000210304	
ENSG00000209534	
ENSG00000213716	
ENSG00000209654	
ENSG00000210612	
ENSG00000209839	
ENSG00000210544	
ENSG00000175741	
ENSG00000210548	
ENSG00000203346	
ENSG00000209367	
ENSG00000179431	
ENSG00000204238	
ENSG00000217835	
ENSG00000209646	
ENSG00000213820	
ENSG00000209661	
ENSG00000213721	
ENSG00000209665	
ENSG00000209673	
ENSG00000173940	
ENSG00000209683	
ENSG00000208921	
ENSG00000208905	
ENSG00000209687	
ENSG00000209716	
ENSG00000211131	
ENSG00000182015	
ENSG00000210589	
ENSG00000213717	
ENSG00000209871	
ENSG00000209874	
ENSG00000209902	
ENSG00000211167	
ENSG00000213697	
ENSG00000209030	
ENSG00000209911	
ENSG00000209914	
ENSG00000213680	
ENSG00000208885	
ENSG00000175091	
ENSG00000203399	
ENSG00000203398	
ENSG00000213790	
ENSG00000210326	
ENSG00000208882	
ENSG00000211173	
ENSG00000211182	
ENSG00000213693	
ENSG00000213712	
ENSG00000208863	
ENSG00000209668	
ENSG00000213304	
ENSG00000208832	
ENSG00000209371	
ENSG00000213303	
ENSG00000210950	
ENSG00000213740	
ENSG00000213711	
ENSG00000213677	
ENSG00000209383	
ENSG00000208823	
ENSG00000187999	
ENSG00000209724	
ENSG00000209731	
ENSG00000213724	
ENSG00000213299	
ENSG00000208818	
ENSG00000209672	
ENSG00000209113	
ENSG00000209682	
ENSG00000209666	
ENSG00000209689	
ENSG00000209669	
ENSG00000211221	
ENSG00000211227	
ENSG00000211235	
ENSG00000211237	
ENSG00000179061	
ENSG00000203514	
ENSG00000209385	
ENSG00000213293	
ENSG00000211334	
ENSG00000209886	
ENSG00000209898	
ENSG00000196927	
ENSG00000209903	
ENSG00000211242	
ENSG00000209698	
ENSG00000213290	
ENSG00000213702	
ENSG00000213701	
ENSG00000210351	
ENSG00000208813	
ENSG00000208811	
ENSG00000208806	
ENSG00000211319	
ENSG00000211332	
ENSG00000211336	
ENSG00000176183	
ENSG00000211349	
ENSG00000211351	
ENSG00000209684	
ENSG00000209696	
ENSG00000217620	
ENSG00000209753	
ENSG00000210370	
ENSG00000210376	
ENSG00000213346	
ENSG00000210383	
ENSG00000210393	
ENSG00000210408	
ENSG00000210415	
ENSG00000210420	
ENSG00000210424	
ENSG00000210428	
ENSG00000210433	
ENSG00000210434	
ENSG00000210442	
ENSG00000211353	
ENSG00000211371	
ENSG00000211373	
ENSG00000211381	
ENSG00000209024	
ENSG00000211386	
ENSG00000211391	
ENSG00000211394	
ENSG00000211398	
ENSG00000209917	
ENSG00000211399	
ENSG00000197017	
ENSG00000213662	
ENSG00000210851	
ENSG00000209060	
ENSG00000209051	
ENSG00000209767	
ENSG00000209771	
ENSG00000209775	
ENSG00000208794	
ENSG00000208792	
ENSG00000208789	
ENSG00000208786	
ENSG00000208785	
ENSG00000208782	
ENSG00000208778	
ENSG00000208776	
ENSG00000210451	
ENSG00000208774	
ENSG00000209798	
ENSG00000208771	
ENSG00000209808	
ENSG00000208770	
ENSG00000208768	
ENSG00000203447	
ENSG00000211426	
ENSG00000209209	
ENSG00000213660	
ENSG00000210871	
ENSG00000198902	
ENSG00000188999	
ENSG00000186882	
ENSG00000218250	
ENSG00000209821	
ENSG00000197015	
ENSG00000209242	
ENSG00000208758	
ENSG00000209826	
ENSG00000198154	
ENSG00000179577	
ENSG00000179272	
ENSG00000213708	
ENSG00000209831	
ENSG00000183445	
ENSG00000213707	
ENSG00000209836	
ENSG00000209845	
ENSG00000213647	
ENSG00000209938	
ENSG00000209395	
ENSG00000210905	
ENSG00000175749	
ENSG00000209850	
ENSG00000210614	
ENSG00000209855	
ENSG00000208733	
ENSG00000213269	
ENSG00000209857	
ENSG00000209151	
ENSG00000209193	
ENSG00000209251	
ENSG00000209177	
ENSG00000210535	
ENSG00000209269	
ENSG00000209157	
ENSG00000209750	
ENSG00000208705	
ENSG00000208702	
ENSG00000203476	
ENSG00000208698	
ENSG00000208693	
ENSG00000211366	
ENSG00000210639	
ENSG00000211007	
ENSG00000213687	
ENSG00000209706	
ENSG00000209709	
ENSG00000210916	
ENSG00000186210	
ENSG00000209164	
ENSG00000213253	
ENSG00000178382	
ENSG00000176993	
ENSG00000203493	
ENSG00000209757	
ENSG00000209583	
ENSG00000213706	
ENSG00000210645	
ENSG00000203463	
ENSG00000203462	
ENSG00000210954	
ENSG00000208686	
ENSG00000211288	
ENSG00000211302	
ENSG00000209310	
ENSG00000211307	
ENSG00000209284	
ENSG00000203506	
ENSG00000178069	
ENSG00000209907	
ENSG00000188181	
ENSG00000210973	
ENSG00000213682	
ENSG00000209040	
ENSG00000211379	
ENSG00000209034	
ENSG00000208665	
ENSG00000208663	
ENSG00000209421	
ENSG00000172261	
ENSG00000177962	
ENSG00000209807	
ENSG00000215785	
ENSG00000213690	
ENSG00000209730	
ENSG00000211325	
ENSG00000198359	
ENSG00000211312	
ENSG00000213752	
ENSG00000189343	
ENSG00000209809	
ENSG00000209954	
ENSG00000218305	
ENSG00000209816	
ENSG00000209820	
ENSG00000209823	
ENSG00000209827	
ENSG00000209840	
ENSG00000209852	
ENSG00000209856	
ENSG00000209861	
ENSG00000208631	
ENSG00000209117	
ENSG00000209872	
ENSG00000210711	
ENSG00000209875	
ENSG00000209880	
ENSG00000197255	
