Ensembl Gene ID	Cow Ensembl Gene ID
ENSG00000210779	
ENSG00000176243	
ENSG00000209301	
ENSG00000209293	
ENSG00000185141	
ENSG00000207187	
ENSG00000207371	
ENSG00000200108	
ENSG00000213488	
ENSG00000204042	
ENSG00000208708	
ENSG00000218992	
ENSG00000174717	
ENSG00000213485	
ENSG00000211208	
ENSG00000211188	
ENSG00000211186	
ENSG00000208742	
ENSG00000209291	
ENSG00000217609	
ENSG00000199321	
ENSG00000200605	
ENSG00000201595	
ENSG00000201243	
ENSG00000202310	
ENSG00000199515	
ENSG00000221765	
ENSG00000200170	
ENSG00000223019	
ENSG00000221671	
ENSG00000201544	
ENSG00000202276	
ENSG00000201218	
ENSG00000202468	
ENSG00000201758	
ENSG00000216020	
ENSG00000207457	
ENSG00000221502	
ENSG00000211137	
ENSG00000184353	
ENSG00000211155	
ENSG00000180720	
ENSG00000210775	
ENSG00000211152	
ENSG00000211149	
ENSG00000203400	
ENSG00000211106	
ENSG00000211100	
ENSG00000211088	
ENSG00000211073	
ENSG00000213450	
ENSG00000210399	
ENSG00000209234	
ENSG00000213452	
ENSG00000182921	
ENSG00000211018	
ENSG00000211015	
ENSG00000213493	
ENSG00000210470	
ENSG00000209186	
ENSG00000213477	
ENSG00000205319	
ENSG00000207251	
ENSG00000200385	
ENSG00000209889	
ENSG00000209885	
ENSG00000210744	
ENSG00000211012	
ENSG00000220980	
ENSG00000207011	
ENSG00000221047	
ENSG00000200839	
ENSG00000223250	
ENSG00000200606	
ENSG00000202358	
ENSG00000212559	
ENSG00000212326	
ENSG00000212166	
ENSG00000199883	
ENSG00000202469	
ENSG00000223251	
ENSG00000201861	
ENSG00000207279	
ENSG00000223252	
ENSG00000201976	
ENSG00000207836	
ENSG00000212207	
ENSG00000201425	
ENSG00000221492	
ENSG00000207754	
ENSG00000223253	
ENSG00000223254	
ENSG00000199222	
ENSG00000221306	
ENSG00000207873	
ENSG00000221096	
ENSG00000223255	
ENSG00000180225	
ENSG00000223123	
ENSG00000201178	
ENSG00000212345	
ENSG00000223124	
ENSG00000207691	
ENSG00000212574	
ENSG00000212469	
ENSG00000200267	
ENSG00000213508	
ENSG00000209640	
ENSG00000203343	
ENSG00000217901	
ENSG00000203345	
ENSG00000209187	
ENSG00000209012	
ENSG00000213502	
ENSG00000213092	
ENSG00000217812	
ENSG00000213093	
ENSG00000215381	
ENSG00000220924	
ENSG00000210369	
ENSG00000210976	
ENSG00000209110	
ENSG00000208831	
ENSG00000220905	
ENSG00000172666	
ENSG00000220541	
ENSG00000208864	
ENSG00000210965	
ENSG00000208868	
ENSG00000210400	
ENSG00000175117	
ENSG00000213534	
ENSG00000209014	
ENSG00000210473	
ENSG00000213100	
ENSG00000210348	
ENSG00000210957	
ENSG00000209226	
ENSG00000209200	
ENSG00000213525	
ENSG00000208878	
ENSG00000203411	
ENSG00000198137	
ENSG00000210329	
ENSG00000218510	
ENSG00000201686	
ENSG00000211975	
ENSG00000210685	
ENSG00000211973	
ENSG00000211971	
ENSG00000209600	
ENSG00000211968	
ENSG00000197211	
ENSG00000202091	
ENSG00000201679	
ENSG00000206874	
ENSG00000211967	
ENSG00000211966	
ENSG00000211964	
ENSG00000211962	
ENSG00000211960	
ENSG00000211957	
ENSG00000211956	
ENSG00000211953	
ENSG00000211952	
ENSG00000211951	
ENSG00000211385	
ENSG00000213519	
ENSG00000211347	
ENSG00000211942	
ENSG00000211337	
ENSG00000211939	
ENSG00000211938	
ENSG00000211936	
ENSG00000211935	
ENSG00000210884	
ENSG00000210876	
ENSG00000204135	
ENSG00000211933	
ENSG00000211932	
ENSG00000211930	
ENSG00000211929	
ENSG00000211927	
ENSG00000211926	
ENSG00000211925	
ENSG00000211924	
ENSG00000211921	
ENSG00000211920	
ENSG00000211917	
ENSG00000211916	
ENSG00000211915	
ENSG00000211914	
ENSG00000211913	
ENSG00000211909	
ENSG00000211907	
ENSG00000210373	
ENSG00000211904	
ENSG00000213470	
ENSG00000208805	
ENSG00000213522	
ENSG00000211301	
ENSG00000210284	
ENSG00000210271	
ENSG00000210675	
ENSG00000210016	
ENSG00000216770	
ENSG00000210267	
ENSG00000213529	
ENSG00000208812	
ENSG00000208822	
ENSG00000210341	
ENSG00000213527	
ENSG00000209594	
ENSG00000208835	
ENSG00000211901	
ENSG00000209159	
ENSG00000196566	
ENSG00000210321	
ENSG00000197750	
ENSG00000211896	
ENSG00000211895	
ENSG00000213472	
ENSG00000208857	
ENSG00000213484	
ENSG00000203445	
ENSG00000210635	
ENSG00000210929	
ENSG00000211311	
ENSG00000215511	
ENSG00000222920	
ENSG00000221463	
ENSG00000199620	
ENSG00000206585	
ENSG00000221560	
ENSG00000222921	
ENSG00000221127	
ENSG00000201491	
ENSG00000200197	
ENSG00000222922	
ENSG00000201209	
ENSG00000221233	
ENSG00000200708	
ENSG00000199627	
ENSG00000202188	
ENSG00000209233	
ENSG00000211305	
ENSG00000208923	
ENSG00000218087	
ENSG00000201591	
ENSG00000223232	
ENSG00000201899	
ENSG00000215938	
ENSG00000223233	
ENSG00000200816	
ENSG00000223234	
ENSG00000207716	
ENSG00000212070	
ENSG00000222972	
ENSG00000209591	
ENSG00000209899	
ENSG00000188653	
ENSG00000208810	
ENSG00000223101	
ENSG00000199892	
ENSG00000202428	
ENSG00000202373	
ENSG00000221551	
ENSG00000194270	
ENSG00000223102	
ENSG00000211550	
ENSG00000206758	
ENSG00000199366	
ENSG00000201136	
ENSG00000221012	
ENSG00000207778	
ENSG00000223103	
ENSG00000202224	
ENSG00000201292	
ENSG00000223104	
ENSG00000223105	
ENSG00000202150	
ENSG00000221616	
ENSG00000216135	
ENSG00000223106	
ENSG00000206637	
ENSG00000212451	
ENSG00000207046	
ENSG00000213542	
ENSG00000196898	
ENSG00000211265	
ENSG00000210121	
ENSG00000185095	
ENSG00000211293	
ENSG00000208948	
ENSG00000219629	
ENSG00000218748	
ENSG00000186690	
ENSG00000213548	
ENSG00000222849	
ENSG00000222850	
ENSG00000206782	
ENSG00000199932	
ENSG00000221349	
ENSG00000200975	
ENSG00000222851	
ENSG00000211497	
ENSG00000202461	
ENSG00000207261	
ENSG00000206901	
ENSG00000207595	
ENSG00000222852	
ENSG00000207930	
ENSG00000222853	
ENSG00000201747	
ENSG00000222854	
ENSG00000206622	
ENSG00000212246	
ENSG00000222855	
ENSG00000207356	
ENSG00000222856	
ENSG00000206835	
ENSG00000202216	
ENSG00000207021	
ENSG00000207164	
ENSG00000222857	
ENSG00000209250	
ENSG00000207118	
ENSG00000222931	
ENSG00000216205	
ENSG00000207496	
ENSG00000202270	
ENSG00000222932	
ENSG00000222933	
ENSG00000221069	
ENSG00000199762	
ENSG00000206734	
ENSG00000200354	
ENSG00000201470	
ENSG00000216011	
ENSG00000221550	
ENSG00000211582	
ENSG00000207579	
ENSG00000199728	
ENSG00000207132	
ENSG00000193147	
ENSG00000207810	
ENSG00000222934	
ENSG00000208966	
ENSG00000208975	
ENSG00000210255	
ENSG00000213576	
ENSG00000218778	
ENSG00000207468	
ENSG00000199121	
ENSG00000200869	
ENSG00000178189	
ENSG00000210776	
ENSG00000213558	
ENSG00000208996	
ENSG00000208038	
ENSG00000212242	
ENSG00000223310	
ENSG00000223311	
ENSG00000202259	
ENSG00000200941	
ENSG00000223312	
ENSG00000208964	
ENSG00000208969	
ENSG00000208972	
ENSG00000208977	
ENSG00000208986	
ENSG00000211259	
ENSG00000203469	
ENSG00000213159	
ENSG00000211292	
ENSG00000200508	
ENSG00000222678	
ENSG00000220987	
ENSG00000221249	
ENSG00000206719	
ENSG00000216132	
ENSG00000208010	
ENSG00000207345	
ENSG00000207297	
ENSG00000221579	
ENSG00000207443	
ENSG00000201228	
ENSG00000207177	
ENSG00000208828	
ENSG00000210239	
ENSG00000210231	
ENSG00000210215	
ENSG00000210214	
ENSG00000209876	
ENSG00000174991	
ENSG00000203420	
ENSG00000209018	
ENSG00000200706	
ENSG00000201379	
ENSG00000223047	
ENSG00000199709	
ENSG00000200087	
ENSG00000208018	
ENSG00000202331	
ENSG00000221469	
ENSG00000223048	
ENSG00000201962	
ENSG00000221772	
ENSG00000207963	
ENSG00000201738	
ENSG00000212532	
ENSG00000199237	
ENSG00000221016	
ENSG00000221296	
ENSG00000221452	
ENSG00000221134	
ENSG00000206665	
ENSG00000207311	
ENSG00000200779	
ENSG00000213574	
ENSG00000215983	
ENSG00000201700	
ENSG00000201517	
ENSG00000207945	
ENSG00000213568	
ENSG00000216654	
ENSG00000203354	
ENSG00000209289	
ENSG00000203436	
ENSG00000211215	
ENSG00000213173	
ENSG00000220881	
ENSG00000208844	
ENSG00000208849	
ENSG00000208852	
ENSG00000208856	
ENSG00000210201	
ENSG00000208870	
ENSG00000213176	
ENSG00000209063	
ENSG00000211179	
ENSG00000210185	
ENSG00000209179	
ENSG00000200472	
ENSG00000200571	
ENSG00000199622	
ENSG00000207756	
ENSG00000201547	
ENSG00000212075	
ENSG00000207582	
ENSG00000221760	
ENSG00000206609	
ENSG00000201014	
ENSG00000207925	
ENSG00000207154	
ENSG00000223086	
ENSG00000199881	
ENSG00000221575	
ENSG00000206841	
ENSG00000223087	
ENSG00000207960	
ENSG00000223088	
ENSG00000221449	
ENSG00000207087	
ENSG00000223089	
ENSG00000212551	
ENSG00000211232	
ENSG00000211218	
ENSG00000181735	
ENSG00000211207	
ENSG00000209851	
ENSG00000211204	
ENSG00000210150	
ENSG00000209261	
ENSG00000211121	
ENSG00000210297	
ENSG00000217817	
ENSG00000211089	
ENSG00000208898	
ENSG00000209166	
ENSG00000211198	
ENSG00000222892	
ENSG00000222893	
ENSG00000200713	
ENSG00000221269	
ENSG00000199695	
ENSG00000213683	
ENSG00000211163	
ENSG00000203418	
ENSG00000213518	
ENSG00000212961	
ENSG00000203366	
ENSG00000209545	
ENSG00000209540	
ENSG00000210233	
ENSG00000222026	
ENSG00000221454	
ENSG00000223024	
ENSG00000202222	
ENSG00000200118	
ENSG00000202079	
ENSG00000223025	
ENSG00000221244	
ENSG00000206926	
ENSG00000215991	
ENSG00000223026	
ENSG00000222960	
ENSG00000216131	
ENSG00000222536	
ENSG00000222537	
ENSG00000201876	
ENSG00000200745	
ENSG00000212569	
ENSG00000209418	
ENSG00000222538	
ENSG00000208454	
ENSG00000215952	
ENSG00000201846	
ENSG00000207074	
ENSG00000212189	
ENSG00000211428	
ENSG00000201750	
ENSG00000221531	
ENSG00000200227	
ENSG00000223322	
ENSG00000199934	
ENSG00000206936	
ENSG00000223021	
ENSG00000207137	
ENSG00000206746	
ENSG00000223022	
ENSG00000199911	
ENSG00000221090	
ENSG00000223023	
ENSG00000199446	
ENSG00000203370	
ENSG00000213606	
ENSG00000209036	
ENSG00000209212	
ENSG00000210060	
ENSG00000209213	
ENSG00000213609	
ENSG00000213610	
ENSG00000211059	
ENSG00000218361	
ENSG00000209276	
ENSG00000209048	
ENSG00000198536	
ENSG00000211124	
ENSG00000213582	
ENSG00000223070	
ENSG00000215990	
ENSG00000199901	
ENSG00000200885	
ENSG00000221291	
ENSG00000223071	
ENSG00000221603	
ENSG00000221311	
ENSG00000223072	
ENSG00000207567	
ENSG00000207088	
ENSG00000206836	
ENSG00000216056	
ENSG00000199903	
ENSG00000223073	
ENSG00000216118	
ENSG00000212037	
ENSG00000221734	
ENSG00000211510	
ENSG00000207063	
ENSG00000209297	
ENSG00000187042	
ENSG00000166899	
ENSG00000211054	
ENSG00000209618	
ENSG00000223269	
ENSG00000223270	
ENSG00000202496	
ENSG00000206625	
ENSG00000207425	
ENSG00000199460	
ENSG00000223271	
ENSG00000200837	
ENSG00000200047	
ENSG00000213220	
ENSG00000176205	
ENSG00000200737	
ENSG00000206838	
ENSG00000207407	
ENSG00000207323	
ENSG00000207569	
ENSG00000212304	
ENSG00000221110	
ENSG00000209803	
ENSG00000218953	
ENSG00000209072	
ENSG00000203499	
ENSG00000210629	
ENSG00000197254	
ENSG00000211039	
ENSG00000211036	
ENSG00000213535	
ENSG00000186508	
ENSG00000213624	
ENSG00000216045	
ENSG00000207849	
ENSG00000200555	
ENSG00000213590	
ENSG00000215720	
ENSG00000203454	
ENSG00000213627	
ENSG00000203390	
ENSG00000213653	
ENSG00000210011	
ENSG00000210657	
ENSG00000210655	
ENSG00000210200	
ENSG00000213612	
ENSG00000204199	
ENSG00000213541	
ENSG00000210129	
ENSG00000210120	
ENSG00000210106	
ENSG00000210094	
ENSG00000210089	
ENSG00000210649	
ENSG00000210071	
ENSG00000210064	
ENSG00000210057	
ENSG00000210053	
ENSG00000210048	
ENSG00000210042	
ENSG00000210037	
ENSG00000209090	
ENSG00000220374	
ENSG00000213547	
ENSG00000203441	
ENSG00000203421	
ENSG00000203423	
ENSG00000203425	
ENSG00000203428	
ENSG00000210632	
ENSG00000203430	
ENSG00000203432	
ENSG00000211356	
ENSG00000220609	
ENSG00000203442	
ENSG00000203443	
ENSG00000177083	
ENSG00000210879	
ENSG00000210875	
ENSG00000208941	
ENSG00000210868	
ENSG00000210008	
ENSG00000211291	
ENSG00000211289	
ENSG00000211250	
ENSG00000211244	
ENSG00000210691	
ENSG00000210687	
ENSG00000188420	
ENSG00000211414	
ENSG00000209973	
ENSG00000209971	
ENSG00000209466	
ENSG00000211225	
ENSG00000203435	
ENSG00000221715	
ENSG00000221073	
ENSG00000201909	
ENSG00000200274	
ENSG00000222815	
ENSG00000222816	
ENSG00000207805	
ENSG00000221133	
ENSG00000207242	
ENSG00000202193	
ENSG00000201369	
ENSG00000212219	
ENSG00000221326	
ENSG00000206978	
ENSG00000210843	
ENSG00000210835	
ENSG00000203446	
ENSG00000177418	
ENSG00000211191	
ENSG00000198411	
ENSG00000209769	
ENSG00000203496	
ENSG00000210113	
ENSG00000203497	
ENSG00000203498	
ENSG00000213657	
ENSG00000222782	
ENSG00000222783	
ENSG00000221260	
ENSG00000212545	
ENSG00000207553	
ENSG00000212099	
ENSG00000207171	
ENSG00000198974	
ENSG00000213659	
ENSG00000216935	
ENSG00000203468	
ENSG00000203472	
ENSG00000201554	
ENSG00000199878	
ENSG00000222966	
ENSG00000206674	
ENSG00000203448	
ENSG00000218653	
ENSG00000197866	
ENSG00000221011	
ENSG00000207255	
ENSG00000201185	
ENSG00000223121	
ENSG00000208028	
ENSG00000207712	
ENSG00000216162	
ENSG00000223122	
ENSG00000212419	
ENSG00000211125	
ENSG00000218275	
ENSG00000213604	
ENSG00000213640	
ENSG00000208525	
ENSG00000182365	
ENSG00000213605	
ENSG00000213642	
ENSG00000209745	
ENSG00000209742	
ENSG00000213667	
ENSG00000222750	
ENSG00000206631	
ENSG00000206694	
ENSG00000221101	
ENSG00000202269	
ENSG00000221003	
ENSG00000201500	
ENSG00000199153	
ENSG00000201805	
ENSG00000221669	
ENSG00000209038	
ENSG00000208951	
ENSG00000208957	
ENSG00000213630	
ENSG00000203477	
ENSG00000182737	
ENSG00000213643	
ENSG00000213644	
ENSG00000211102	
ENSG00000210020	
ENSG00000211071	
ENSG00000211065	
ENSG00000211062	
ENSG00000211060	
ENSG00000213645	
ENSG00000211013	
ENSG00000211008	
ENSG00000210999	
ENSG00000210994	
ENSG00000209029	
ENSG00000210949	
ENSG00000210941	
ENSG00000210939	
ENSG00000210926	
ENSG00000210923	
ENSG00000210921	
ENSG00000210915	
ENSG00000209087	
ENSG00000210891	
ENSG00000210874	
ENSG00000210860	
ENSG00000216939	
ENSG00000209740	
ENSG00000219011	
ENSG00000210771	
ENSG00000219514	
ENSG00000213607	
ENSG00000209764	
ENSG00000209107	
ENSG00000213652	
ENSG00000213664	
ENSG00000210006	
ENSG00000210003	
ENSG00000210002	
ENSG00000209999	
ENSG00000209990	
ENSG00000209989	
ENSG00000210673	
ENSG00000209988	
ENSG00000209986	
ENSG00000209984	
ENSG00000209976	
ENSG00000209965	
ENSG00000209955	
ENSG00000209952	
ENSG00000199241	
ENSG00000200301	
ENSG00000207773	
ENSG00000211578	
ENSG00000212347	
ENSG00000222858	
ENSG00000199786	
ENSG00000212055	
ENSG00000207703	
ENSG00000216169	
ENSG00000202445	
ENSG00000199273	
ENSG00000213655	
ENSG00000208997	
ENSG00000210803	
ENSG00000210799	
ENSG00000218130	
ENSG00000208608	
ENSG00000209945	
ENSG00000213671	
ENSG00000213670	
ENSG00000208612	
ENSG00000211403	
ENSG00000213669	
ENSG00000213695	
ENSG00000186663	
ENSG00000211372	
ENSG00000217201	
ENSG00000220943	
ENSG00000209977	
ENSG00000210745	
ENSG00000208620	
ENSG00000200183	
ENSG00000221771	
ENSG00000201096	
ENSG00000212258	
ENSG00000216093	
ENSG00000200090	
ENSG00000209270	
ENSG00000213663	
ENSG00000211389	
ENSG00000209426	
ENSG00000213673	
ENSG00000210761	
ENSG00000210739	
ENSG00000203453	
ENSG00000209926	
ENSG00000210043	
ENSG00000221725	
ENSG00000207764	
ENSG00000221167	
ENSG00000210727	
ENSG00000221520	
ENSG00000212602	
ENSG00000199798	
ENSG00000223230	
ENSG00000212260	
ENSG00000221292	
ENSG00000202087	
ENSG00000207728	
ENSG00000223231	
ENSG00000207072	
ENSG00000200206	
ENSG00000209880	
ENSG00000210711	
ENSG00000209872	
ENSG00000209117	
ENSG00000208631	
ENSG00000209861	
ENSG00000209856	
ENSG00000209852	
ENSG00000209840	
ENSG00000209827	
ENSG00000209823	
ENSG00000209820	
ENSG00000218305	
ENSG00000209954	
ENSG00000209809	
ENSG00000189343	
ENSG00000213752	
ENSG00000211312	
ENSG00000198359	
ENSG00000211325	
ENSG00000213690	
ENSG00000215785	
ENSG00000221220	
ENSG00000206658	
ENSG00000207441	
ENSG00000200852	
ENSG00000207228	
ENSG00000223051	
ENSG00000221787	
ENSG00000223052	
ENSG00000200701	
ENSG00000216164	
ENSG00000199104	
ENSG00000223053	
ENSG00000202347	
ENSG00000212153	
ENSG00000207512	
ENSG00000221655	
ENSG00000221623	
ENSG00000202159	
ENSG00000220999	
ENSG00000199404	
ENSG00000211535	
ENSG00000199059	
ENSG00000212314	
ENSG00000206616	
ENSG00000207267	
ENSG00000212133	
ENSG00000221380	
ENSG00000201897	
ENSG00000223054	
ENSG00000212270	
ENSG00000221719	
ENSG00000223055	
ENSG00000201326	
ENSG00000216032	
ENSG00000177962	
ENSG00000217438	
ENSG00000172261	
ENSG00000209421	
ENSG00000209034	
ENSG00000211379	
ENSG00000213682	
ENSG00000209907	
ENSG00000178069	
ENSG00000203506	
ENSG00000211307	
ENSG00000208686	
ENSG00000217828	
ENSG00000210954	
ENSG00000223063	
ENSG00000201034	
ENSG00000221461	
ENSG00000212199	
ENSG00000223064	
ENSG00000200154	
ENSG00000207093	
ENSG00000201813	
ENSG00000221257	
ENSG00000207014	
ENSG00000221556	
ENSG00000201070	
ENSG00000206764	
ENSG00000221522	
ENSG00000223065	
ENSG00000210825	
ENSG00000213706	
ENSG00000221212	
ENSG00000212248	
ENSG00000201675	
ENSG00000221782	
ENSG00000207770	
ENSG00000198987	
ENSG00000200572	
ENSG00000223244	
ENSG00000201623	
ENSG00000200379	
ENSG00000200036	
ENSG00000223245	
ENSG00000176993	
ENSG00000207646	
ENSG00000178382	
ENSG00000213253	
ENSG00000209706	
ENSG00000213687	
ENSG00000210639	
ENSG00000206584	
ENSG00000212453	
ENSG00000222790	
ENSG00000221088	
ENSG00000221324	
ENSG00000206727	
ENSG00000221051	
ENSG00000222791	
ENSG00000222792	
ENSG00000221156	
ENSG00000202081	
ENSG00000199666	
ENSG00000207192	
ENSG00000201925	
ENSG00000221567	
ENSG00000222793	
ENSG00000222794	
ENSG00000222795	
ENSG00000212601	
ENSG00000212389	
ENSG00000212624	
ENSG00000199469	
ENSG00000222796	
ENSG00000207174	
ENSG00000221029	
ENSG00000207262	
ENSG00000222797	
ENSG00000222798	
ENSG00000208839	
ENSG00000221607	
ENSG00000222799	
ENSG00000207308	
ENSG00000212556	
ENSG00000221435	
ENSG00000207871	
ENSG00000222800	
ENSG00000222801	
ENSG00000222802	
ENSG00000222803	
ENSG00000206918	
ENSG00000199924	
ENSG00000200242	
ENSG00000201988	
ENSG00000201138	
ENSG00000199005	
ENSG00000221000	
ENSG00000212221	
ENSG00000221618	
ENSG00000202255	
ENSG00000207818	
ENSG00000222804	
ENSG00000202536	
ENSG00000221015	
ENSG00000218212	
ENSG00000222688	
ENSG00000199712	
ENSG00000201498	
ENSG00000207993	
ENSG00000222689	
ENSG00000201644	
ENSG00000222690	
ENSG00000221321	
ENSG00000202495	
ENSG00000206731	
ENSG00000208693	
ENSG00000208698	
ENSG00000203476	
ENSG00000209157	
ENSG00000209269	
ENSG00000209193	
ENSG00000199630	
ENSG00000221162	
ENSG00000200687	
ENSG00000208004	
ENSG00000222707	
ENSG00000209857	
ENSG00000208733	
ENSG00000209855	
ENSG00000209850	
ENSG00000175749	
ENSG00000210905	
ENSG00000209938	
ENSG00000213647	
ENSG00000209845	
ENSG00000213708	
ENSG00000179272	
ENSG00000209826	
ENSG00000208758	
ENSG00000209242	
ENSG00000186882	
ENSG00000210871	
ENSG00000203447	
ENSG00000208768	
ENSG00000208770	
ENSG00000209808	
ENSG00000208771	
ENSG00000209798	
ENSG00000208774	
ENSG00000210451	
ENSG00000208792	
ENSG00000208794	
ENSG00000209775	
ENSG00000209771	
ENSG00000209767	
ENSG00000210851	
ENSG00000211398	
ENSG00000211394	
ENSG00000211391	
ENSG00000211353	
ENSG00000210433	
ENSG00000210428	
ENSG00000210424	
ENSG00000210415	
ENSG00000210408	
ENSG00000209753	
ENSG00000176183	
ENSG00000211336	
ENSG00000211332	
ENSG00000211319	
ENSG00000208806	
ENSG00000213701	
ENSG00000212049	
ENSG00000202383	
ENSG00000207931	
ENSG00000212051	
ENSG00000223272	
ENSG00000212447	
ENSG00000220268	
ENSG00000209698	
ENSG00000211242	
ENSG00000196927	
ENSG00000209898	
ENSG00000209886	
ENSG00000211334	
ENSG00000211235	
ENSG00000221387	
ENSG00000209672	
ENSG00000208818	
ENSG00000213724	
ENSG00000209731	
ENSG00000209724	
ENSG00000187999	
ENSG00000209383	
ENSG00000213303	
ENSG00000209371	
ENSG00000213304	
ENSG00000209668	
ENSG00000213712	
ENSG00000211173	
ENSG00000208882	
ENSG00000213790	
ENSG00000203399	
ENSG00000208885	
ENSG00000209914	
ENSG00000209911	
ENSG00000209030	
ENSG00000213697	
ENSG00000211167	
ENSG00000209902	
ENSG00000209874	
ENSG00000209871	
ENSG00000182015	
ENSG00000209716	
ENSG00000222784	
ENSG00000201466	
ENSG00000201095	
ENSG00000212216	
ENSG00000206949	
ENSG00000202529	
ENSG00000212378	
ENSG00000206929	
ENSG00000222785	
ENSG00000222786	
ENSG00000200801	
ENSG00000221246	
ENSG00000207562	
ENSG00000207022	
ENSG00000221466	
ENSG00000207205	
ENSG00000212434	
ENSG00000221067	
ENSG00000221611	
ENSG00000222787	
ENSG00000221545	
ENSG00000221023	
ENSG00000221286	
ENSG00000221713	
ENSG00000208921	
ENSG00000213721	
ENSG00000209661	
ENSG00000220052	
ENSG00000217835	
ENSG00000204238	
ENSG00000209367	
ENSG00000203346	
ENSG00000210548	
ENSG00000175741	
ENSG00000210544	
ENSG00000209839	
ENSG00000210612	
ENSG00000209654	
ENSG00000213716	
ENSG00000209534	
ENSG00000210304	
ENSG00000210889	
ENSG00000210886	
ENSG00000210870	
ENSG00000213754	
ENSG00000213700	
ENSG00000213745	
ENSG00000181993	
ENSG00000207792	
ENSG00000218140	
ENSG00000199224	
ENSG00000182080	
ENSG00000211145	
ENSG00000211144	
ENSG00000211140	
ENSG00000211138	
ENSG00000211130	
ENSG00000208954	
ENSG00000211701	
ENSG00000211700	
ENSG00000211696	
ENSG00000209814	
ENSG00000211695	
ENSG00000209793	
ENSG00000209785	
ENSG00000211694	
ENSG00000211690	
ENSG00000207616	
ENSG00000201000	
ENSG00000210833	
ENSG00000211689	
ENSG00000211688	
ENSG00000186381	
ENSG00000209712	
ENSG00000211687	
ENSG00000211686	
ENSG00000199047	
ENSG00000206989	
ENSG00000222702	
ENSG00000207166	
ENSG00000207455	
ENSG00000201415	
ENSG00000222703	
ENSG00000207210	
ENSG00000212407	
ENSG00000222704	
ENSG00000200204	
ENSG00000201343	
ENSG00000210828	
ENSG00000210276	
ENSG00000211123	
ENSG00000211253	
ENSG00000211118	
ENSG00000211115	
ENSG00000211112	
ENSG00000211110	
ENSG00000211108	
ENSG00000209685	
ENSG00000211095	
ENSG00000203584	
ENSG00000211201	
ENSG00000203531	
ENSG00000211192	
ENSG00000212074	
ENSG00000209121	
ENSG00000211169	
ENSG00000211161	
ENSG00000211160	
ENSG00000211159	
ENSG00000213744	
ENSG00000210496	
ENSG00000197464	
ENSG00000216705	
ENSG00000211248	
ENSG00000211151	
ENSG00000219127	
ENSG00000220585	
ENSG00000209273	
ENSG00000210490	
ENSG00000209108	
ENSG00000213756	
